UID,organisationunitname,lga,ward,year,ANC1,ANCA,IPT1,IPT3,IPT1_per_ANC1,IPT3_per_ANC1,IPT3_per_IPT1,ANC1_per_Preg,IPT3_per_Preg,LLIN_per_Preg
28435235,NA,Yala,Wanikade,2022,11,17,7,0,0.6363636363636364,0,0,NA,NA,NA
39060668,NA,Yala,Wanihem,2022,66,82,40,10,0.6060606060606061,0.15151515151515152,0.25,NA,NA,NA
39769189,NA,Yala,Ebo/Yahe,2022,20,32,15,1,0.75,0.05,0.06666666666666667,NA,NA,NA
70428527,NA,Ogoja,Nkum Ibor,2022,11,35,13,9,1.1818181818181819,0.8181818181818182,0.6923076923076923,NA,NA,NA
46168876,NA,Yala,O'Oh,2022,7,18,5,1,0.7142857142857143,0.14285714285714285,0.2,NA,NA,NA
49841738,NA,Yala,Wanihem,2022,21,71,22,11,1.0476190476190477,0.5238095238095238,0.5,NA,NA,NA
46715884,NA,Yala,Wanikade,2022,25,74,25,18,1,0.72,0.72,NA,NA,NA
29627667,NA,Yala,O'Oh,2022,13,25,7,2,0.5384615384615384,0.15384615384615385,0.2857142857142857,NA,NA,NA
39158283,NA,Yala,Wanihem,2022,33,86,29,11,0.8787878787878788,0.3333333333333333,0.3793103448275862,NA,NA,NA
81373009,NA,Yala,Wanokom,2022,15,30,14,4,0.9333333333333333,0.26666666666666666,0.2857142857142857,NA,NA,NA
82250898,NA,Yala,O'Oh,2022,6,17,3,0,0.5,0,0,NA,NA,NA
19580904,NA,Ogoja,Ekajuk 1,2022,82,196,82,37,1,0.45121951219512196,0.45121951219512196,NA,NA,NA
75208765,NA,Yala,O'Oh,2022,36,88,36,17,1,0.4722222222222222,0.4722222222222222,NA,NA,NA
21331856,NA,Yala,Wanihem,2022,20,32,14,5,0.7,0.25,0.35714285714285715,NA,NA,NA
70546184,NA,Yala,Wanihem,2022,64,107,51,13,0.796875,0.203125,0.2549019607843137,NA,NA,NA
77048105,NA,Yala,Wanihem,2022,48,79,30,2,0.625,0.041666666666666664,0.06666666666666667,NA,NA,NA
83287344,NA,Yala,Okpoma,2022,199,559,176,106,0.8844221105527639,0.5326633165829145,0.6022727272727273,NA,NA,NA
21324669,NA,Yala,Wanikade,2022,31,37,21,1,0.6774193548387096,0.03225806451612903,0.047619047619047616,NA,NA,NA
82361504,NA,Yala,Wanihem,2022,67,113,56,15,0.835820895522388,0.22388059701492538,0.26785714285714285,NA,NA,NA
60139492,NA,Yala,Wanihem,2022,67,123,55,14,0.8208955223880597,0.208955223880597,0.2545454545454545,NA,NA,NA
64422485,NA,Yala,Wanihem,2022,25,43,11,8,0.44,0.32,0.7272727272727273,NA,NA,NA
54160045,NA,Yala,Okpoma,2022,1,5,1,1,1,1,1,NA,NA,NA
75097441,NA,Yala,Gabu,2022,57,71,55,7,0.9649122807017544,0.12280701754385964,0.12727272727272726,NA,NA,NA
77606561,NA,Yala,O'Oh,2022,18,62,16,15,0.8888888888888888,0.8333333333333334,0.9375,NA,NA,NA
29493465,NA,Yala,Mfuma/Ntrigom,2022,54,60,33,3,0.6111111111111112,0.05555555555555555,0.09090909090909091,NA,NA,NA
25157978,NA,Yala,Wanihem,2022,71,109,37,3,0.5211267605633803,0.04225352112676056,0.08108108108108109,NA,NA,NA
64601742,NA,Yala,Okpoma,2022,11,47,9,1,0.8181818181818182,0.09090909090909091,0.1111111111111111,NA,NA,NA
69735603,NA,Yala,Okpoma,2022,10,20,8,2,0.8,0.2,0.25,NA,NA,NA
35593264,NA,Yala,O'Oh,2022,8,47,6,10,0.75,1.25,1.6666666666666667,NA,NA,NA
12619277,NA,Ogoja,Nkum Ibor,2022,38,123,36,38,0.9473684210526315,1,1.0555555555555556,NA,NA,NA
46643986,NA,Ogoja,Nkum Ibor,2022,36,68,36,7,1,0.19444444444444445,0.19444444444444445,NA,NA,NA
58720568,NA,Yala,O'Oh,2022,136,462,124,29,0.9117647058823529,0.21323529411764705,0.23387096774193547,NA,NA,NA
66940506,NA,Yala,Okpoma,2022,8,15,8,0,1,0,0,NA,NA,NA
49405030,NA,Yala,Okpoma,2022,50,125,54,16,1.08,0.32,0.2962962962962963,NA,NA,NA
29471026,NA,Yala,Okpoma,2022,11,14,9,0,0.8181818181818182,0,0,NA,NA,NA
84539719,NA,Yala,O'Oh,2022,19,41,15,1,0.7894736842105263,0.05263157894736842,0.06666666666666667,NA,NA,NA
68085605,NA,Yala,O'Oh,2022,50,75,37,16,0.74,0.32,0.43243243243243246,NA,NA,NA
59919259,NA,Yala,O'Oh,2022,22,52,13,9,0.5909090909090909,0.4090909090909091,0.6923076923076923,NA,NA,NA
60739764,NA,Ogoja,Nkum Ibor,2022,35,125,33,34,0.9428571428571428,0.9714285714285714,1.0303030303030303,NA,NA,NA
34695707,NA,Ogoja,Nkum Ibor,2022,12,38,13,4,1.0833333333333333,0.3333333333333333,0.3076923076923077,NA,NA,NA
63246170,NA,Ogoja,Nkum Ibor,2022,23,44,15,4,0.6521739130434783,0.17391304347826086,0.26666666666666666,NA,NA,NA
58991915,NA,Boki,Kakwagom/Bawop,2022,19,52,14,11,0.7368421052631579,0.5789473684210527,0.7857142857142857,NA,NA,NA
79583753,NA,Ogoja,Ogoja Urban 2,2022,59,194,45,37,0.7627118644067796,0.6271186440677966,0.8222222222222222,NA,NA,NA
71302992,NA,Ogoja,Ogoja Urban 1,2022,50,89,50,10,1,0.2,0.2,NA,NA,NA
29644932,NA,Ogoja,Ogoja Urban 2,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
54396730,NA,Ogoja,Ogoja Urban 2,2022,91,233,100,31,1.098901098901099,0.34065934065934067,0.31,NA,NA,NA
61997515,NA,Ogoja,Ogoja Urban 1,2022,1,2,1,1,1,1,1,NA,NA,NA
38827408,NA,Ogoja,Ogoja Urban 1,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
31866910,NA,Ogoja,Ogoja Urban 1,2022,584,3128,519,390,0.8886986301369864,0.6678082191780822,0.7514450867052023,NA,NA,NA
18462409,NA,Yala,Ugaga,2022,34,64,22,7,0.6470588235294118,0.20588235294117646,0.3181818181818182,NA,NA,NA
24413045,NA,Ogoja,Ogoja Urban 1,2022,55,76,35,0,0.6363636363636364,0,0,NA,NA,NA
34973639,NA,Ogoja,Ogoja Urban 1,2022,48,88,34,15,0.7083333333333334,0.3125,0.4411764705882353,NA,NA,NA
17998045,NA,Yala,Okuku,2022,33,104,26,21,0.7878787878787878,0.6363636363636364,0.8076923076923077,NA,NA,NA
54640466,NA,Yala,Ugaga,2022,148,246,106,44,0.7162162162162162,0.2972972972972973,0.41509433962264153,NA,NA,NA
49641695,NA,Yala,Wanokom,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
40257943,NA,Yala,Okuku,2022,35,60,29,8,0.8285714285714286,0.22857142857142856,0.27586206896551724,NA,NA,NA
60600163,NA,Yala,Yache,2022,15,37,14,1,0.9333333333333333,0.06666666666666667,0.07142857142857142,NA,NA,NA
70550995,NA,Yala,Ugaga,2022,26,55,24,6,0.9230769230769231,0.23076923076923078,0.25,NA,NA,NA
51697685,NA,Yala,Ugaga,2022,14,44,15,9,1.0714285714285714,0.6428571428571429,0.6,NA,NA,NA
83626347,NA,Yala,Gabu,2022,60,181,50,27,0.8333333333333334,0.45,0.54,NA,NA,NA
77871659,NA,Yala,Okpoma,2022,9,23,9,4,1,0.4444444444444444,0.4444444444444444,NA,NA,NA
87111446,NA,Yala,Ugaga,2022,96,235,91,55,0.9479166666666666,0.5729166666666666,0.6043956043956044,NA,NA,NA
87263299,NA,Yala,Wanihem,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
34184670,NA,Ogoja,Ogoja Urban 1,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
17369422,NA,Yala,Wanihem,2022,47,72,37,7,0.7872340425531915,0.14893617021276595,0.1891891891891892,NA,NA,NA
84182044,NA,Yala,Wanihem,2022,49,105,78,8,1.5918367346938775,0.16326530612244897,0.10256410256410256,NA,NA,NA
71543943,NA,Yala,Okuku,2022,10,46,8,7,0.8,0.7,0.875,NA,NA,NA
15261245,NA,Yala,Wanihem,2022,61,80,27,11,0.4426229508196721,0.18032786885245902,0.4074074074074074,NA,NA,NA
15790805,NA,Yala,Ugaga,2022,24,47,20,0,0.8333333333333334,0,0,NA,NA,NA
24372232,NA,Yala,Yache,2022,70,267,63,68,0.9,0.9714285714285714,1.0793650793650793,NA,NA,NA
78809668,NA,Yala,Okuku,2022,23,37,9,4,0.391304347826087,0.17391304347826086,0.4444444444444444,NA,NA,NA
52475584,NA,Yala,Wanihem,2022,37,63,21,6,0.5675675675675675,0.16216216216216217,0.2857142857142857,NA,NA,NA
72190669,NA,Yala,Okuku,2022,56,137,48,32,0.8571428571428571,0.5714285714285714,0.6666666666666666,NA,NA,NA
61075491,NA,Yala,Gabu,2022,37,88,63,7,1.7027027027027026,0.1891891891891892,0.1111111111111111,NA,NA,NA
27702643,NA,Yala,Wanihem,2022,21,28,15,0,0.7142857142857143,0,0,NA,NA,NA
77867404,NA,Yala,Okuku,2022,159,653,160,147,1.0062893081761006,0.9245283018867925,0.91875,NA,NA,NA
19614070,NA,Yala,Ugaga,2022,28,95,27,19,0.9642857142857143,0.6785714285714286,0.7037037037037037,NA,NA,NA
54209491,NA,Ogoja,Nkum-Irede,2022,28,59,26,13,0.9285714285714286,0.4642857142857143,0.5,NA,NA,NA
65270387,NA,Ogoja,Ogoja Urban 2,2022,74,329,86,8,1.162162162162162,0.10810810810810811,0.09302325581395349,NA,NA,NA
53890954,NA,Ogoja,Ogoja Urban 2,2022,41,83,36,15,0.8780487804878049,0.36585365853658536,0.4166666666666667,NA,NA,NA
83908381,NA,Boki,Oku/Borum/Njua,2022,18,56,18,15,1,0.8333333333333334,0.8333333333333334,NA,NA,NA
65873961,NA,Ogoja,Mbube West 2,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
87065991,NA,Bekwarra,Okpeche,2022,44,116,42,24,0.9545454545454546,0.5454545454545454,0.5714285714285714,NA,NA,NA
85774690,NA,Bekwarra,Okpeche,2022,48,254,48,53,1,1.1041666666666667,1.1041666666666667,NA,NA,NA
68572082,NA,Bekwarra,Ukpah,2022,6,31,6,5,1,0.8333333333333334,0.8333333333333334,NA,NA,NA
76206170,NA,Yala,Echumofana,2022,28,94,25,14,0.8928571428571429,0.5,0.56,NA,NA,NA
60533910,NA,Bekwarra,Ugboro,2022,16,43,18,8,1.125,0.5,0.4444444444444444,NA,NA,NA
34789382,NA,Ogoja,Ogoja Urban 1,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
33955285,NA,Ogoja,Ogoja Urban 2,2022,242,724,221,121,0.9132231404958677,0.5,0.5475113122171946,NA,NA,NA
30837826,NA,Ogoja,Ogoja Urban 1,2022,126,224,42,10,0.3333333333333333,0.07936507936507936,0.23809523809523808,NA,NA,NA
87523698,NA,Ogoja,Ogoja Urban 1,2022,307,1452,77,57,0.250814332247557,0.18566775244299674,0.7402597402597403,NA,NA,NA
84185244,NA,Bekwarra,Ugboro,2022,65,189,63,30,0.9692307692307692,0.46153846153846156,0.47619047619047616,NA,NA,NA
64762615,NA,Boki,Oku/Borum/Njua,2022,45,190,41,38,0.9111111111111111,0.8444444444444444,0.926829268292683,NA,NA,NA
27492310,NA,Ogoja,Mbube West 2,2022,24,81,24,18,1,0.75,0.75,NA,NA,NA
59674448,NA,Ogoja,Mbube East 2,2022,27,52,23,9,0.8518518518518519,0.3333333333333333,0.391304347826087,NA,NA,NA
64352406,NA,Bekwarra,Afrike Ochagbe,2022,47,101,46,19,0.9787234042553191,0.40425531914893614,0.41304347826086957,NA,NA,NA
32929958,NA,Ogoja,Mbube West 2,2022,32,58,30,8,0.9375,0.25,0.26666666666666666,NA,NA,NA
40246900,NA,Bekwarra,Okpeche,2022,27,61,27,9,1,0.3333333333333333,0.3333333333333333,NA,NA,NA
73738220,NA,Bekwarra,Ukpah,2022,46,126,47,32,1.0217391304347827,0.6956521739130435,0.6808510638297872,NA,NA,NA
67835996,NA,Bekwarra,Afrike Ochagbe,2022,42,116,48,15,1.1428571428571428,0.35714285714285715,0.3125,NA,NA,NA
39343283,NA,Bekwarra,Ukpah,2022,93,317,85,65,0.9139784946236559,0.6989247311827957,0.7647058823529411,NA,NA,NA
83762051,NA,Bekwarra,Ukpah,2022,68,157,68,26,1,0.38235294117647056,0.38235294117647056,NA,NA,NA
71457663,NA,Bekwarra,Ukpah,2022,17,41,20,3,1.1764705882352942,0.17647058823529413,0.15,NA,NA,NA
74601726,NA,Bekwarra,Ibiaragidi,2022,3,21,3,4,1,1.3333333333333333,1.3333333333333333,NA,NA,NA
69735722,NA,Bekwarra,Ugboro,2022,16,52,13,12,0.8125,0.75,0.9230769230769231,NA,NA,NA
61693620,NA,Bekwarra,Ibiaragidi,2022,16,44,18,8,1.125,0.5,0.4444444444444444,NA,NA,NA
41391541,NA,Bekwarra,Ibiaragidi,2022,17,65,16,11,0.9411764705882353,0.6470588235294118,0.6875,NA,NA,NA
61472260,NA,Bekwarra,Abuochiche,2022,15,25,4,0,0.26666666666666666,0,0,NA,NA,NA
64567254,NA,Yala,Echumofana,2022,30,93,27,14,0.9,0.4666666666666667,0.5185185185185185,NA,NA,NA
67629954,NA,Bekwarra,Ibiaragidi,2022,11,40,12,6,1.0909090909090908,0.5454545454545454,0.5,NA,NA,NA
24086754,NA,Bekwarra,Ibiaragidi,2022,31,100,29,15,0.9354838709677419,0.4838709677419355,0.5172413793103449,NA,NA,NA
63635830,NA,Bekwarra,Ugboro,2022,20,48,18,6,0.9,0.3,0.3333333333333333,NA,NA,NA
77550889,NA,Bekwarra,Abuochiche,2022,13,62,16,13,1.2307692307692308,1,0.8125,NA,NA,NA
49621016,NA,Bekwarra,Abuochiche,2022,2,14,4,0,2,0,0,NA,NA,NA
77130614,NA,Bekwarra,Ibiaragidi,2022,14,90,10,16,0.7142857142857143,1.1428571428571428,1.6,NA,NA,NA
81069435,NA,Bekwarra,Ukpah,2022,12,25,13,3,1.0833333333333333,0.25,0.23076923076923078,NA,NA,NA
77882101,NA,Bekwarra,Ibiaragidi,2022,24,82,24,18,1,0.75,0.75,NA,NA,NA
75637756,NA,Bekwarra,Nyanya,2022,17,45,11,14,0.6470588235294118,0.8235294117647058,1.2727272727272727,NA,NA,NA
45995367,NA,Bekwarra,Otukpuru,2022,9,28,8,5,0.8888888888888888,0.5555555555555556,0.625,NA,NA,NA
83337227,NA,Bekwarra,Nyanya,2022,25,62,19,12,0.76,0.48,0.631578947368421,NA,NA,NA
39372699,NA,Bekwarra,Otukpuru,2022,15,28,15,5,1,0.3333333333333333,0.3333333333333333,NA,NA,NA
83063555,NA,Bekwarra,Abuochiche,2022,176,845,190,63,1.0795454545454546,0.35795454545454547,0.33157894736842103,NA,NA,NA
25603558,NA,Bekwarra,Beten,2022,11,30,8,8,0.7272727272727273,0.7272727272727273,1,NA,NA,NA
13202309,NA,Bekwarra,Ugboro,2022,17,51,14,10,0.8235294117647058,0.5882352941176471,0.7142857142857143,NA,NA,NA
39649230,NA,Bekwarra,Ugboro,2022,21,61,21,8,1,0.38095238095238093,0.38095238095238093,NA,NA,NA
87159066,NA,Yala,Okuku,2022,27,94,15,13,0.5555555555555556,0.48148148148148145,0.8666666666666667,NA,NA,NA
85617973,NA,Bekwarra,Otukpuru,2022,6,17,6,3,1,0.5,0.5,NA,NA,NA
66181853,NA,Bekwarra,Abuochiche,2022,8,27,9,6,1.125,0.75,0.6666666666666666,NA,NA,NA
47275634,NA,Bekwarra,Otukpuru,2022,10,21,7,2,0.7,0.2,0.2857142857142857,NA,NA,NA
19125829,NA,Yala,Echumofana,2022,74,163,60,40,0.8108108108108109,0.5405405405405406,0.6666666666666666,NA,NA,NA
22284589,NA,Bekwarra,Ugboro,2022,45,80,37,4,0.8222222222222222,0.08888888888888889,0.10810810810810811,NA,NA,NA
84062867,NA,Yala,Echumofana,2022,34,60,22,14,0.6470588235294118,0.4117647058823529,0.6363636363636364,NA,NA,NA
24205620,NA,Yala,Yache,2022,25,56,19,11,0.76,0.44,0.5789473684210527,NA,NA,NA
22485690,NA,Ogoja,Ogoja Urban 1,2022,88,302,84,62,0.9545454545454546,0.7045454545454546,0.7380952380952381,NA,NA,NA
21064864,NA,Yala,Echumofana,2022,33,83,32,15,0.9696969696969697,0.45454545454545453,0.46875,NA,NA,NA
41577908,NA,Yala,Echumofana,2022,26,77,19,5,0.7307692307692307,0.19230769230769232,0.2631578947368421,NA,NA,NA
68152834,NA,Yala,Echumofana,2022,38,132,35,39,0.9210526315789473,1.0263157894736843,1.1142857142857143,NA,NA,NA
84782187,NA,Yala,Gabu,2022,29,64,24,8,0.8275862068965517,0.27586206896551724,0.3333333333333333,NA,NA,NA
70857834,NA,Yala,Yache,2022,44,167,35,29,0.7954545454545454,0.6590909090909091,0.8285714285714286,NA,NA,NA
14451309,NA,Yala,Yache,2022,94,265,57,67,0.6063829787234043,0.7127659574468085,1.1754385964912282,NA,NA,NA
62597916,NA,Yala,Yache,2022,44,120,43,22,0.9772727272727273,0.5,0.5116279069767442,NA,NA,NA
36068166,NA,Yala,Yache,2022,37,117,35,14,0.9459459459459459,0.3783783783783784,0.4,NA,NA,NA
44357348,NA,Yala,Yache,2022,41,93,30,15,0.7317073170731707,0.36585365853658536,0.5,NA,NA,NA
53272544,NA,Bekwarra,Otukpuru,2022,5,8,5,0,1,0,0,NA,NA,NA
30368581,NA,Obanliku,Bassang,2022,38,39,36,0,0.9473684210526315,0,0,NA,NA,NA
64064592,NA,Ogoja,Mbube East 2,2022,33,104,33,12,1,0.36363636363636365,0.36363636363636365,NA,NA,NA
59649097,NA,Ogoja,Mbube East 1,2022,43,140,38,24,0.8837209302325582,0.5581395348837209,0.631578947368421,NA,NA,NA
60254704,NA,Ogoja,Mbube East 2,2022,31,60,23,12,0.7419354838709677,0.3870967741935484,0.5217391304347826,NA,NA,NA
26291241,NA,Bekwarra,Afrike Ochagbe,2022,18,37,18,5,1,0.2777777777777778,0.2777777777777778,NA,NA,NA
40985414,NA,Ogoja,Mbube East 1,2022,69,191,67,35,0.9710144927536232,0.5072463768115942,0.5223880597014925,NA,NA,NA
70312002,NA,Obudu,Alege/Ubang,2022,78,119,75,9,0.9615384615384616,0.11538461538461539,0.12,NA,NA,NA
51992734,NA,Obudu,Alege/Ubang,2022,55,87,50,27,0.9090909090909091,0.4909090909090909,0.54,NA,NA,NA
39036025,NA,Obudu,Alege/Ubang,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
17446286,NA,Obudu,Utugwang South,2022,24,62,20,16,0.8333333333333334,0.6666666666666666,0.8,NA,NA,NA
55376547,NA,Ogoja,Mbube East 1,2022,48,118,31,33,0.6458333333333334,0.6875,1.064516129032258,NA,NA,NA
81727948,NA,Obudu,Utugwang South,2022,65,118,567,2,8.723076923076922,0.03076923076923077,0.003527336860670194,NA,NA,NA
28508011,NA,Obudu,Utugwang North,2022,24,42,11,7,0.4583333333333333,0.2916666666666667,0.6363636363636364,NA,NA,NA
86304163,NA,Bekwarra,Nyanya,2022,79,348,83,57,1.0506329113924051,0.7215189873417721,0.6867469879518072,NA,NA,NA
66092556,NA,Bekwarra,Otukpuru,2022,20,51,18,7,0.9,0.35,0.3888888888888889,NA,NA,NA
85710585,NA,Obudu,Utugwang Central,2022,18,47,17,9,0.9444444444444444,0.5,0.5294117647058824,NA,NA,NA
42691332,NA,Bekwarra,Nyanya,2022,22,98,22,26,1,1.1818181818181819,1.1818181818181819,NA,NA,NA
66831683,NA,Ogoja,Mbube East 1,2022,37,97,39,24,1.054054054054054,0.6486486486486487,0.6153846153846154,NA,NA,NA
60061795,NA,Obudu,Utugwang South,2022,27,43,20,12,0.7407407407407407,0.4444444444444444,0.6,NA,NA,NA
26344164,NA,Obudu,Utugwang Central,2022,23,36,9,8,0.391304347826087,0.34782608695652173,0.8888888888888888,NA,NA,NA
45112357,NA,Obudu,Utugwang Central,2022,110,202,61,22,0.5545454545454546,0.2,0.36065573770491804,NA,NA,NA
49293773,NA,Obudu,Utugwang Central,2022,20,30,8,8,0.4,0.4,1,NA,NA,NA
41285537,NA,Obudu,Utugwang North,2022,66,140,68,25,1.0303030303030303,0.3787878787878788,0.36764705882352944,NA,NA,NA
62270322,NA,Bekwarra,Nyanya,2022,45,157,44,36,0.9777777777777777,0.8,0.8181818181818182,NA,NA,NA
77981847,NA,Ogoja,Mbube West 1,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
53506326,NA,Obudu,Alege/Ubang,2022,87,119,47,19,0.5402298850574713,0.21839080459770116,0.40425531914893614,NA,NA,NA
44592494,NA,Obudu,Begiading,2022,28,55,9,10,0.32142857142857145,0.35714285714285715,1.1111111111111112,NA,NA,NA
38553239,NA,Obudu,Angiaba / Begiaka,2022,12,27,12,3,1,0.25,0.25,NA,NA,NA
57203758,NA,Obudu,Obudu Urban 1,2022,383,463,183,30,0.47780678851174935,0.0783289817232376,0.16393442622950818,NA,NA,NA
48271339,NA,Obudu,Ukpe,2022,87,73,19,17,0.21839080459770116,0.19540229885057472,0.8947368421052632,NA,NA,NA
16623671,NA,Obudu,Utugwang North,2022,8,14,8,0,1,0,0,NA,NA,NA
33529700,NA,Obudu,Angiaba / Begiaka,2022,54,87,26,27,0.48148148148148145,0.5,1.0384615384615385,NA,NA,NA
86908785,NA,Obudu,Angiaba / Begiaka,2022,9,37,13,12,1.4444444444444444,1.3333333333333333,0.9230769230769231,NA,NA,NA
78743796,NA,Obudu,Ipong,2022,25,67,27,13,1.08,0.52,0.48148148148148145,NA,NA,NA
31864459,NA,Obudu,Begiading,2022,1,2,1,0,1,0,0,NA,NA,NA
14620095,NA,Obudu,Begiading,2022,85,197,67,31,0.788235294117647,0.36470588235294116,0.4626865671641791,NA,NA,NA
83499353,NA,Obudu,Angiaba / Begiaka,2022,20,44,15,6,0.75,0.3,0.4,NA,NA,NA
15523789,NA,Obudu,Ipong,2022,14,24,11,0,0.7857142857142857,0,0,NA,NA,NA
39931838,NA,Obudu,Ipong,2022,26,60,22,9,0.8461538461538461,0.34615384615384615,0.4090909090909091,NA,NA,NA
51307074,NA,Obudu,Begiading,2022,15,33,11,5,0.7333333333333333,0.3333333333333333,0.45454545454545453,NA,NA,NA
44579620,NA,Obudu,Obudu Urban 1,2022,0,0,0,0,NA,NA,NA,NA,NA,NA
64981149,NA,Obudu,Begiading,2022,35,74,20,16,0.5714285714285714,0.45714285714285713,0.8,NA,NA,NA
59937881,NA,Obudu,Obudu Urban 1,2022,14,13,10,3,0.7142857142857143,0.21428571428571427,0.3,NA,NA,NA
29158617,NA,Obudu,Utugwang North,2022,37,71,26,8,0.7027027027027027,0.21621621621621623,0.3076923076923077,NA,NA,NA
82953155,NA,Vandeikya,Mbayongo (Vandeikya),2022,73,100,54,7,0.7397260273972602,0.0958904109589041,0.12962962962962962,NA,NA,NA
45075739,NA,Obudu,Ogoja Urban 2,2022,13,17,13,0,1,0,0,NA,NA,NA
78595855,NA,Obudu,Begiading,2022,30,40,20,1,0.6666666666666666,0.03333333333333333,0.05,NA,NA,NA
45794172,NA,Obudu,Ogoja Urban 2,2022,26,41,17,5,0.6538461538461539,0.19230769230769232,0.29411764705882354,NA,NA,NA
75293011,NA,Bekwarra,Beten,2022,14,26,14,3,1,0.21428571428571427,0.21428571428571427,NA,NA,NA
31037467,NA,Bekwarra,Otukpuru,2022,23,68,21,10,0.9130434782608695,0.43478260869565216,0.47619047619047616,NA,NA,NA
13496314,NA,Bekwarra,Gakem,2022,89,256,81,39,0.9101123595505618,0.43820224719101125,0.48148148148148145,NA,NA,NA
53811491,NA,Bekwarra,Beten,2022,32,91,31,21,0.96875,0.65625,0.6774193548387096,NA,NA,NA
14897810,NA,Bekwarra,Otukpuru,2022,25,91,28,15,1.12,0.6,0.5357142857142857,NA,NA,NA
13546525,NA,Bekwarra,Beten,2022,28,73,25,14,0.8928571428571429,0.5,0.56,NA,NA,NA
75637552,NA,Bekwarra,Beten,2022,52,184,51,38,0.9807692307692307,0.7307692307692307,0.7450980392156863,NA,NA,NA
13205512,NA,Bekwarra,Gakem,2022,15,56,13,11,0.8666666666666667,0.7333333333333333,0.8461538461538461,NA,NA,NA
80871809,NA,Bekwarra,Gakem,2022,18,49,17,11,0.9444444444444444,0.6111111111111112,0.6470588235294118,NA,NA,NA
23795231,NA,Bekwarra,Abuochiche,2022,7,108,15,11,2.142857142857143,1.5714285714285714,0.7333333333333333,NA,NA,NA
36130067,NA,Bekwarra,Gakem,2022,15,50,14,11,0.9333333333333333,0.7333333333333333,0.7857142857142857,NA,NA,NA
54527201,NA,Bekwarra,Gakem,2022,30,91,24,24,0.8,0.8,1,NA,NA,NA
63596687,NA,Bekwarra,Nyanya,2022,13,43,12,13,0.9230769230769231,1,1.0833333333333333,NA,NA,NA
18657514,NA,Bekwarra,Nyanya,2022,29,101,23,21,0.7931034482758621,0.7241379310344828,0.9130434782608695,NA,NA,NA
12560283,NA,Obudu,Ipong,2022,33,52,26,9,0.7878787878787878,0.2727272727272727,0.34615384615384615,NA,NA,NA
79177420,NA,Obanliku,Bendi 2,2022,14,37,12,5,0.8571428571428571,0.35714285714285715,0.4166666666666667,NA,NA,NA
30631902,NA,Ogoja,Mbube East 2,2022,48,155,47,33,0.9791666666666666,0.6875,0.7021276595744681,NA,NA,NA
73264409,NA,Obudu,Ipong,2022,113,182,106,14,0.9380530973451328,0.12389380530973451,0.1320754716981132,NA,NA,NA
14976440,NA,Obanliku,Bendi 1,2022,63,111,48,17,0.7619047619047619,0.2698412698412698,0.3541666666666667,NA,NA,NA
58779978,NA,Obanliku,Bisu,2022,41,37,21,1,0.5121951219512195,0.024390243902439025,0.047619047619047616,NA,NA,NA
47560602,NA,Obudu,Ipong,2022,27,53,10,14,0.37037037037037035,0.5185185185185185,1.4,NA,NA,NA
48769041,NA,Obudu,Ipong,2022,8,12,8,0,1,0,0,NA,NA,NA
67053093,NA,Obanliku,Bendi 1,2022,73,219,67,42,0.9178082191780822,0.5753424657534246,0.6268656716417911,NA,NA,NA
58098881,NA,Obudu,Angiaba / Begiaka,2022,58,76,30,4,0.5172413793103449,0.06896551724137931,0.13333333333333333,NA,NA,NA
59288960,NA,Obudu,Begiading,2022,17,27,15,0,0.8823529411764706,0,0,NA,NA,NA
19269580,NA,Obanliku,Bishiri South,2022,37,54,20,11,0.5405405405405406,0.2972972972972973,0.55,NA,NA,NA
86266238,NA,Obanliku,Bisu,2022,86,233,68,44,0.7906976744186046,0.5116279069767442,0.6470588235294118,NA,NA,NA
64976080,NA,Obanliku,Bisu,2022,5,5,3,0,0.6,0,0,NA,NA,NA
45906247,NA,Obanliku,Bishiri South,2022,15,47,13,9,0.8666666666666667,0.6,0.6923076923076923,NA,NA,NA
41709136,NA,Obudu,Obudu Urban 1,2022,138,166,42,86,0.30434782608695654,0.6231884057971014,2.0476190476190474,NA,NA,NA
67068128,NA,Obudu,Ogoja Urban 2,2022,18,23,16,0,0.8888888888888888,0,0,NA,NA,NA
85248304,NA,Obudu,Obudu Urban 1,2022,27,72,30,2,1.1111111111111112,0.07407407407407407,0.06666666666666667,NA,NA,NA
67167295,NA,Obudu,Utugwang South,2022,34,83,34,6,1,0.17647058823529413,0.17647058823529413,NA,NA,NA
69422067,NA,Obanliku,Bisu,2022,99,334,98,64,0.98989898989899,0.6464646464646465,0.6530612244897959,NA,NA,NA
38207605,NA,Obudu,Ogoja Urban 2,2022,18,59,14,20,0.7777777777777778,1.1111111111111112,1.4285714285714286,NA,NA,NA
13164071,NA,Obudu,Obudu Urban 1,2022,29,45,21,7,0.7241379310344828,0.2413793103448276,0.3333333333333333,NA,NA,NA
